series_code,series_label,description,sheet,series_type,units,year,annual_mean
1994GG0023,Encuesta de Población Activa. Ocupados. Administración Pública,Encuesta de Población Activa. Ocupados. Administración Pública,cuadro_04,Posición,Miles,1991,1759.0
1994GG0023,Encuesta de Población Activa. Ocupados. Administración Pública,Encuesta de Población Activa. Ocupados. Administración Pública,cuadro_04,Posición,Miles,1992,1775.75
1994GG0023,Encuesta de Población Activa. Ocupados. Administración Pública,Encuesta de Población Activa. Ocupados. Administración Pública,cuadro_04,Posición,Miles,1993,1760.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1964,10901.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1965,11293.75
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1966,11438.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1967,11502.75
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1968,11548.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1969,11612.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1970,11577.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1971,11640.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1972,11591.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1973,12013.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1974,12159.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1975,11919.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1976,11608.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1977,11575.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1978,11288.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1979,11041.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1980,10608.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1981,10244.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1982,10079.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1983,9951.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1984,9591.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1985,9421.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1986,9576.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1987,9961.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1988,10287.0
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1989,10655.25
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1990,10891.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1991,10850.5
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1992,10590.75
1994GG0024,Encuesta de Población Activa. Ocupados. Sector privado,Encuesta de Población Activa. Ocupados. Sector privado,cuadro_04,Posición,Miles,1993,10115.333333333334
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1964,6563.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1965,6941.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1966,7006.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1967,7113.25
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1968,7204.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1969,7368.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1970,7574.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1971,7946.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1972,8201.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1973,8384.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1974,8631.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1975,8592.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1976,8634.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1977,8705.25
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1978,8550.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1979,8363.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1980,8065.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1981,7800.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1982,7751.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1983,7649.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1984,7317.25
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1985,7310.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1986,7657.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1987,7972.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1988,8351.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1989,8879.5
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1990,9273.25
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1991,9372.75
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1992,9076.0
1994GG0025,Encuesta de Población Activa. Asalariados. Total economía,Encuesta de Población Activa. Asalariados. Total economía,cuadro_05,Posición,Miles,1993,8707.666666666666
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1964,1148.75
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1965,1137.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1966,1129.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1967,1074.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1968,1061.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1969,1066.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1970,1026.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1971,1014.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1972,965.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1973,926.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1974,915.25
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1975,848.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1976,800.25
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1977,736.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1978,718.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1979,659.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1980,604.25
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1981,574.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1982,572.25
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1983,572.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1984,523.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1985,557.25
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1986,530.25
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1987,533.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1988,541.5
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1989,488.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1990,472.0
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1991,464.75
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1992,400.75
1994GG0026,Encuesta de Población Activa. Asalariados. Agricultura,Encuesta de Población Activa. Asalariados. Agricultura,cuadro_05,Posición,Miles,1993,368.6666666666667
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1964,2162.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1965,2258.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1966,2299.75
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1967,2406.0
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1968,2408.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1969,2482.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1970,2552.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1971,2664.0
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1972,2770.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1973,2871.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1974,2964.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1975,2985.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1976,3024.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1977,3080.75
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1978,3012.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1979,2916.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1980,2812.75
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1981,2681.75
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1982,2541.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1983,2454.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1984,2372.0
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1985,2297.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1986,2341.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1987,2406.75
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1988,2458.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1989,2553.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1990,2628.375
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1991,2542.25
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1992,2421.5
1994GG0027,Encuesta de Población Activa. Asalariados. Industria,Encuesta de Población Activa. Asalariados. Industria,cuadro_05,Posición,Miles,1993,2205.6666666666665
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1964,793.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1965,886.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1966,917.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1967,955.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1968,980.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1969,1001.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1970,1010.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1971,1020.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1972,1024.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1973,1032.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1974,1075.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1975,1054.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1976,1031.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1977,1047.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1978,998.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1979,925.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1980,854.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1981,773.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1982,764.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1983,727.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1984,602.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1985,552.0
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1986,610.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1987,693.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1988,774.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1989,889.75
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1990,963.25
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1991,994.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1992,906.5
1994GG0028,Encuesta de Población Activa. Asalariados. Construcción,Encuesta de Población Activa. Asalariados. Construcción,cuadro_05,Posición,Miles,1993,822.3333333333334
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1964,2459.25
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1965,2659.0
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1966,2659.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1967,2678.25
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1968,2754.0
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1969,2818.0
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1970,2985.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1971,3247.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1972,3441.0
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1973,3554.25
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1974,3676.0
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1975,3705.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1976,3778.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1977,3840.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1978,3820.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1979,3837.0
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1980,3793.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1981,3771.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1982,3873.25
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1983,3893.25
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1984,3769.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1985,3900.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1986,4175.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1987,4339.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1988,4577.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1989,4948.25
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1990,5209.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1991,5371.5
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1992,5347.75
1994GG0029,Encuesta de Población Activa. Asalariados. Servicios,Encuesta de Población Activa. Asalariados. Servicios,cuadro_05,Posición,Miles,1993,5304.666666666667
