id,year,codprov,type,alive,female1544_step,female1544_lin,births_per_female1544_lin,births_per_female1544_step
54,1970,27,rest province,4116,68636,68636,59.968529,59.968529
54,1971,27,rest province,3815,68636,68636,55.583076,55.583076
54,1972,27,rest province,3747,68636,68636,54.592342,54.592342
54,1973,27,rest province,3621,68636,68636,52.756573,52.756573
54,1974,27,rest province,3654,68636,68636,53.23737,53.23737
54,1975,27,rest province,3498,68636,68636,50.964508,50.964508
54,1976,27,rest province,3493,68636,68636,50.891659,50.891659
54,1977,27,rest province,3468,68636,68636,50.52742,50.52742
54,1978,27,rest province,3456,68636,68636,50.352585,50.352585
54,1979,27,rest province,3467,68636,68636,50.512852,50.512852
54,1980,27,rest province,3456,68636,68636,50.352585,50.352585
54,1981,27,rest province,3524,68636,68636,51.343319,51.343319
54,1982,27,rest province,2993,68636,68636,43.606853,43.606853
54,1983,27,rest province,2958,68636,68636,43.096916,43.096916
54,1984,27,rest province,2799,68636,68636,40.78035,40.78035
54,1985,27,rest province,2637,68636,68636,38.420071,38.420071
55,1930,28,municipality,24099,263182,263182,91.56781,91.56781
55,1931,28,municipality,23884,263182,269476.91,88.630974,90.750885
55,1932,28,municipality,23857,263182,275771.81,86.509926,90.6483
55,1933,28,municipality,22972,263182,282066.69,81.441734,87.285606
55,1934,28,municipality,22709,263182,288361.59,78.751816,86.286293
55,1935,28,municipality,21947,263182,294656.5,74.483337,83.390961
55,1936,28,municipality,21916,263182,300951.41,72.822388,83.27317
55,1937,28,municipality,16786,263182,307246.31,54.63369,63.780956
55,1938,28,municipality,16152,263182,313541.19,51.514763,61.371979
55,1939,28,municipality,12756,263182,319836.09,39.882927,48.468361
55,1940,28,municipality,26725,326131,326131,81.945595,81.945595
55,1941,28,municipality,20166,326131,339674.09,59.368671,61.834049
55,1942,28,municipality,19496,326131,353217.19,55.195503,59.779659
55,1943,28,municipality,23604,326131,366760.31,64.358109,72.375824
55,1944,28,municipality,24260,326131,380303.41,63.791172,74.387283
55,1945,28,municipality,24352,326131,393846.5,61.831196,74.66938
55,1946,28,municipality,23340,326131,407389.59,57.291595,71.566338
55,1947,28,municipality,23248,326131,420932.69,55.229733,71.284241
55,1948,28,municipality,25328,326131,434475.81,58.295536,77.662041
55,1949,28,municipality,25519,326131,448018.91,56.959648,78.247696
55,1950,28,municipality,25653,461562,461562,55.578667,55.578667
55,1951,28,municipality,27862,461562,472473.69,58.970478,60.36459
55,1952,28,municipality,29326,461562,483385.41,60.667946,63.536427
55,1953,28,municipality,30838,461562,494297.09,62.387581,66.812256
55,1954,28,municipality,31981,461562,505208.81,63.302536,69.288635
55,1955,28,municipality,36379,461562,516120.5,70.485481,78.817146
55,1956,28,municipality,40663,461562,527032.19,77.154678,88.098671
55,1957,28,municipality,46909,461562,537943.88,87.200546,101.63098
55,1958,28,municipality,49077,461562,548855.63,89.416954,106.32808
55,1959,28,municipality,50104,461562,559767.31,89.508621,108.55313
55,1960,28,municipality,53197,570679,570679,93.217026,93.217026
55,1961,28,municipality,54436,570679,584540.13,93.126198,95.388123
55,1962,28,municipality,57388,570679,598401.19,95.902214,100.56091
55,1963,28,municipality,59453,570679,612262.31,97.103806,104.17941
55,1964,28,municipality,66039,570679,626123.38,105.47282,115.72005
55,1965,28,municipality,68304,570679,639984.5,106.72758,119.689
55,1966,28,municipality,69552,570679,653845.63,106.37373,121.87587
55,1967,28,municipality,73612,570679,667706.69,110.24601,128.9902
55,1968,28,municipality,74447,570679,681567.81,109.22904,130.45337
55,1969,28,municipality,77223,570679,695428.88,111.04371,135.31775
55,1970,28,municipality,79493,709290,709290,112.07404,112.07404
55,1971,28,municipality,84075,709290,709290,118.53403,118.53403
55,1972,28,municipality,85464,709290,709290,120.49232,120.49232
55,1973,28,municipality,86731,709290,709290,122.27862,122.27862
55,1974,28,municipality,92270,709290,709290,130.08783,130.08783
55,1975,28,municipality,85660,709290,709290,120.76865,120.76865
55,1976,28,municipality,91905,709290,709290,129.57324,129.57324
55,1977,28,municipality,85536,709290,709290,120.59383,120.59383
55,1978,28,municipality,83674,709290,709290,117.96867,117.96867
55,1979,28,municipality,78204,709290,709290,110.25674,110.25674
55,1980,28,municipality,72405,709290,709290,102.08096,102.08096
55,1981,28,municipality,67942,709290,709290,95.78875,95.78875
55,1982,28,municipality,65172,709290,709290,91.88343,91.88343
55,1983,28,municipality,59266,709290,709290,83.556793,83.556793
55,1984,28,municipality,58698,709290,709290,82.755997,82.755997
55,1985,28,municipality,55612,709290,709290,78.405167,78.405167
56,1930,28,rest province,14453,101857,101857,141.895,141.895
56,1931,28,rest province,14249,101857,102643,138.82097,139.8922
56,1932,28,rest province,13638,101857,103429,131.85857,133.8936
56,1933,28,rest province,6546,101857,104215,62.812454,64.266571
56,1934,28,rest province,12208,101857,105001,116.26556,119.85431
56,1935,28,rest province,11773,101857,105787,111.28967,115.58361
56,1936,28,rest province,11136,101857,106573,104.49176,109.32975
56,1937,28,rest province,8720,101857,107359,81.222816,85.610222
56,1938,28,rest province,8307,101857,108145,76.813538,81.555511
56,1939,28,rest province,6107,101857,108931,56.063011,59.956604
56,1940,28,rest province,10908,109717,109717,99.419418,99.419418
56,1941,28,rest province,4017,109717,105773.6,37.977341,36.612377
56,1942,28,rest province,4592,109717,101830.2,45.094677,41.85313
56,1943,28,rest province,5186,109717,97886.797,52.979565,47.267059
56,1944,28,rest province,5527,109717,93943.398,58.833298,50.375057
56,1945,28,rest province,5562,109717,90000,61.799999,50.694057
56,1946,28,rest province,5414,109717,86056.602,62.912083,49.345135
56,1947,28,rest province,5588,109717,82113.203,68.052391,50.93103
56,1948,28,rest province,6290,109717,78169.797,80.465858,57.329311
56,1949,28,rest province,5789,109717,74226.398,77.991119,52.763016
56,1950,28,rest province,5589,70283,70283,79.521362,79.521362
56,1951,28,rest province,4625,70283,127535.4,36.264442,65.805389
56,1952,28,rest province,4749,70283,184787.8,25.699749,67.569679
56,1953,28,rest province,5004,70283,242040.2,20.674252,71.197868
56,1954,28,rest province,5389,70283,299292.59,18.005791,76.675728
56,1955,28,rest province,5176,70283,356545,14.517101,73.645119
56,1956,28,rest province,5150,70283,413797.41,12.445704,73.275185
56,1957,28,rest province,5699,70283,471049.81,12.098508,81.086464
56,1958,28,rest province,5910,70283,528302.19,11.186779,84.088615
56,1959,28,rest province,6355,70283,585554.63,10.852959,90.420158
56,1960,28,rest province,6326,642807,642807,9.8412123,9.8412123
56,1961,28,rest province,6003,642807,593055.63,10.122153,9.338728
56,1962,28,rest province,5609,642807,543304.19,10.323867,8.7257919
56,1963,28,rest province,5688,642807,493552.81,11.524603,8.84869
56,1964,28,rest province,5581,642807,443801.41,12.575444,8.6822329
56,1965,28,rest province,4789,642807,394050,12.15328,7.4501367
56,1966,28,rest province,4699,642807,344298.59,13.648037,7.3101258
56,1967,28,rest province,4713,642807,294547.19,16.000832,7.3319054
56,1968,28,rest province,4209,642807,244795.8,17.193922,6.5478439
56,1969,28,rest province,3840,642807,195044.41,19.687824,5.9737992
56,1970,28,rest province,3342,145293,145293,23.001797,23.001797
56,1971,28,rest province,2884,145293,145293,19.849545,19.849545
56,1972,28,rest province,2385,145293,145293,16.415106,16.415106
56,1973,28,rest province,2065,145293,145293,14.21266,14.21266
56,1974,28,rest province,1716,145293,145293,11.810617,11.810617
56,1975,28,rest province,6209,145293,145293,42.734337,42.734337
56,1976,28,rest province,1799,145293,145293,12.381877,12.381877
56,1977,28,rest province,3734,145293,145293,25.699793,25.699793
56,1978,28,rest province,1467,145293,145293,10.096839,10.096839
56,1979,28,rest province,935,145293,145293,6.4352722,6.4352722
56,1980,28,rest province,673,145293,145293,4.6320195,4.6320195
56,1981,28,rest province,988,145293,145293,6.8000522,6.8000522
56,1982,28,rest province,720,145293,145293,4.9555039,4.9555039
56,1983,28,rest province,658,145293,145293,4.52878,4.52878
56,1984,28,rest province,825,145293,145293,5.6781812,5.6781812
56,1985,28,rest province,2092,145293,145293,14.398491,14.398491
57,1930,29,municipality,5838,47241,47241,123.57909,123.57909
57,1931,29,municipality,6208,47241,48773.699,127.28172,131.41127
57,1932,29,municipality,6433,47241,50306.398,127.87638,136.17409
57,1933,29,municipality,6095,47241,51839.102,117.57534,129.01929
57,1934,29,municipality,6115,47241,53371.801,114.57361,129.44264
57,1935,29,municipality,6345,47241,54904.5,115.5643,134.31129
57,1936,29,municipality,6455,47241,56437.199,114.37492,136.63979
57,1937,29,municipality,5529,47241,57969.898,95.377083,117.03816
57,1938,29,municipality,47,47241,59502.602,.78988141,.9948985
57,1939,29,municipality,5101,47241,61035.301,83.574585,107.97824
57,1940,29,municipality,6859,62568,62568,109.62473,109.62473
57,1941,29,municipality,5670,62568,63669.301,89.053909,90.621407
57,1942,29,municipality,6392,62568,64770.602,98.686745,102.16085
57,1943,29,municipality,7534,62568,65871.898,114.3735,120.41299
57,1944,29,municipality,7212,62568,66973.203,107.68486,115.26659
57,1945,29,municipality,7586,62568,68074.5,111.43674,121.24409
57,1946,29,municipality,7765,62568,69175.797,112.25024,124.10497
57,1947,29,municipality,7454,62568,70277.102,106.06584,119.13438
57,1948,29,municipality,7430,62568,71378.398,104.09312,118.7508
57,1949,29,municipality,6943,62568,72479.703,95.792336,110.96727
57,1950,29,municipality,5813,73581,,,79.001373
57,1951,29,municipality,6285,73581,,,85.416069
57,1952,29,municipality,6815,73581,,,92.619019
57,1953,29,municipality,6555,73581,,,89.085495
57,1954,29,municipality,6706,73581,,,91.137657
57,1955,29,municipality,7190,73581,,,97.715446
57,1956,29,municipality,6936,73581,,,94.263466
57,1957,29,municipality,8269,73581,,,112.37955
57,1958,29,municipality,8099,73581,,,110.06918
57,1959,29,municipality,8076,73581,,,109.75659
57,1960,29,municipality,7810,,,,
57,1961,29,municipality,8440,,,,
57,1962,29,municipality,8906,,,,
57,1963,29,municipality,9799,,,,
57,1964,29,municipality,10771,,,,
57,1965,29,municipality,10458,,,,
57,1966,29,municipality,10418,,,,
57,1967,29,municipality,11082,,,,
57,1968,29,municipality,10948,,,,
57,1969,29,municipality,11638,,,,
57,1970,29,municipality,11856,77380,77380,153.21788,153.21788
57,1971,29,municipality,12630,77380,77380,163.22047,163.22047
57,1972,29,municipality,12973,77380,77380,167.65314,167.65314
57,1973,29,municipality,13808,77380,77380,178.44405,178.44405
57,1974,29,municipality,14169,77380,77380,183.10933,183.10933
57,1975,29,municipality,13648,77380,77380,176.37633,176.37633
57,1976,29,municipality,13669,77380,77380,176.64771,176.64771
57,1977,29,municipality,13310,77380,77380,172.00827,172.00827
57,1978,29,municipality,13050,77380,77380,168.64822,168.64822
57,1979,29,municipality,12527,77380,77380,161.88937,161.88937
57,1980,29,municipality,11733,77380,77380,151.62833,151.62833
57,1981,29,municipality,11602,77380,77380,149.93538,149.93538
57,1982,29,municipality,11271,77380,77380,145.65779,145.65779
57,1983,29,municipality,10620,77380,77380,137.24477,137.24477
57,1984,29,municipality,10156,77380,77380,131.24838,131.24838
57,1985,29,municipality,9643,77380,77380,124.61877,124.61877
58,1930,29,rest province,13081,93139,93139,140.446,140.446
58,1931,29,rest province,13691,93139,93933.203,145.7525,146.99535
58,1932,29,rest province,13796,93139,94727.398,145.63896,148.1227
58,1933,29,rest province,9498,93139,95521.602,99.433006,101.97662
58,1934,29,rest province,12740,93139,96315.797,132.27321,136.78481
58,1935,29,rest province,13109,93139,97110,134.99124,140.74663
58,1936,29,rest province,11783,93139,97904.203,120.35234,126.50984
58,1937,29,rest province,12006,93139,98698.398,121.64331,128.90411
58,1938,29,rest province,14010,93139,99492.602,140.81448,150.42033
58,1939,29,rest province,8855,93139,100286.8,88.296768,95.072952
58,1940,29,rest province,11859,101081,101081,117.32175,117.32175
58,1941,29,rest province,7915,101081,102222.9,77.428833,78.303535
58,1942,29,rest province,8507,101081,103364.8,82.300751,84.160225
58,1943,29,rest province,9965,101081,104506.7,95.352737,98.584305
58,1944,29,rest province,8992,101081,105648.6,85.112343,88.958359
58,1945,29,rest province,9966,101081,106790.5,93.322906,98.5942
58,1946,29,rest province,8935,101081,107932.4,82.783302,88.394455
58,1947,29,rest province,8697,101081,109074.3,79.734642,86.039909
58,1948,29,rest province,9392,101081,110216.2,85.214333,92.915581
58,1949,29,rest province,8581,101081,111358.1,77.057709,84.892311
58,1950,29,rest province,7459,112500,,,66.302223
58,1951,29,rest province,7499,112500,,,66.657776
58,1952,29,rest province,7581,112500,,,67.386665
58,1953,29,rest province,7411,112500,,,65.875557
58,1954,29,rest province,9278,112500,,,82.471107
58,1955,29,rest province,9522,112500,,,84.639999
58,1956,29,rest province,8729,112500,,,77.59111
58,1957,29,rest province,8914,112500,,,79.235558
58,1958,29,rest province,8346,112500,,,74.186668
58,1959,29,rest province,9121,112500,,,81.075554
58,1960,29,rest province,8965,,,,
58,1961,29,rest province,8265,,,,
58,1962,29,rest province,7818,,,,
58,1963,29,rest province,8284,,,,
58,1964,29,rest province,8907,,,,
58,1965,29,rest province,8306,,,,
58,1966,29,rest province,8312,,,,
58,1967,29,rest province,8098,,,,
58,1968,29,rest province,7622,,,,
58,1969,29,rest province,7148,,,,
58,1970,29,rest province,6713,98819,98819,67.932281,67.932281
58,1971,29,rest province,6413,98819,98819,64.896423,64.896423
58,1972,29,rest province,6178,98819,98819,62.518341,62.518341
58,1973,29,rest province,5787,98819,98819,58.561611,58.561611
58,1974,29,rest province,5591,98819,98819,56.57819,56.57819
58,1975,29,rest province,5442,98819,98819,55.070381,55.070381
58,1976,29,rest province,5367,98819,98819,54.311417,54.311417
58,1977,29,rest province,4817,98819,98819,48.745686,48.745686
58,1978,29,rest province,5307,98819,98819,53.704247,53.704247
58,1979,29,rest province,4938,98819,98819,49.970146,49.970146
58,1980,29,rest province,5106,98819,98819,51.670227,51.670227
58,1981,29,rest province,5241,98819,98819,53.036358,53.036358
58,1982,29,rest province,5452,98819,98819,55.171577,55.171577
58,1983,29,rest province,5516,98819,98819,55.819225,55.819225
58,1984,29,rest province,5620,98819,98819,56.871655,56.871655
58,1985,29,rest province,5493,98819,98819,55.586475,55.586475
59,1930,30,municipality,4973,9973,9973,498.64633,498.64633
59,1931,30,municipality,4670,9973,13731.7,340.08899,468.26431
59,1932,30,municipality,4591,9973,17490.4,262.48685,460.34293
59,1933,30,municipality,5215,9973,21249.1,245.42216,522.91187
59,1934,30,municipality,5020,9973,25007.801,200.73737,503.35907
59,1935,30,municipality,4948,9973,28766.5,172.00563,496.13959
59,1936,30,municipality,5498,9973,32525.199,169.03816,551.28845
59,1937,30,municipality,6780,9973,36283.898,186.85974,679.83557
59,1938,30,municipality,6928,9973,40042.602,173.01573,694.6756
59,1939,30,municipality,3850,9973,43801.301,87.896935,386.04233
59,1940,30,municipality,6070,47560,47560,127.62826,127.62826
59,1941,30,municipality,4474,47560,48370.398,92.494583,94.070648
59,1942,30,municipality,5079,47560,49180.801,103.272,106.79142
59,1943,30,municipality,5193,47560,49991.199,103.87828,109.18839
59,1944,30,municipality,5931,47560,50801.602,116.74829,124.70564
59,1945,30,municipality,6211,47560,51612,120.34023,130.59294
59,1946,30,municipality,5783,47560,52422.398,110.31544,121.59377
59,1947,30,municipality,5457,47560,53232.801,102.51199,114.73927
59,1948,30,municipality,6090,47560,54043.199,112.68763,128.04878
59,1949,30,municipality,5574,47560,54853.602,101.61594,117.19933
59,1950,30,municipality,5360,55664,55664,96.292038,96.292038
59,1951,30,municipality,5454,55664,55857,97.642197,97.980743
59,1952,30,municipality,5316,55664,56050,94.843887,95.501579
59,1953,30,municipality,5365,55664,56243,95.389648,96.381859
59,1954,30,municipality,5049,55664,56436,89.464172,90.704941
59,1955,30,municipality,5389,55664,56629,95.163254,96.813019
59,1956,30,municipality,4946,55664,56822,87.043747,88.854553
59,1957,30,municipality,5316,55664,57015,93.238625,95.501579
59,1958,30,municipality,5272,55664,57208,92.154945,94.711121
59,1959,30,municipality,5445,55664,57401,94.858978,97.819054
59,1960,30,municipality,5819,57594,57594,101.03483,101.03483
59,1961,30,municipality,5856,57594,56922.801,102.87617,101.67726
59,1962,30,municipality,6985,57594,56251.602,124.17424,121.27999
59,1963,30,municipality,6814,57594,55580.398,122.59718,118.31094
59,1964,30,municipality,6731,57594,54909.199,122.5842,116.86981
59,1965,30,municipality,6732,57594,54238,124.11962,116.88718
59,1966,30,municipality,6833,57594,53566.801,127.56036,118.64083
59,1967,30,municipality,6992,57594,52895.602,132.18491,121.40154
59,1968,30,municipality,6833,57594,52224.398,130.83923,118.64083
59,1969,30,municipality,7204,57594,51553.199,139.73915,125.08247
59,1970,30,municipality,7310,50882,50882,143.66574,143.66574
59,1971,30,municipality,7109,50882,50882,139.71542,139.71542
59,1972,30,municipality,7041,50882,50882,138.379,138.379
59,1973,30,municipality,6893,50882,50882,135.47031,135.47031
59,1974,30,municipality,7307,50882,50882,143.60678,143.60678
59,1975,30,municipality,6353,50882,50882,124.85751,124.85751
59,1976,30,municipality,7282,50882,50882,143.11545,143.11545
59,1977,30,municipality,7204,50882,50882,141.58249,141.58249
59,1978,30,municipality,7501,50882,50882,147.41953,147.41953
59,1979,30,municipality,7267,50882,50882,142.82065,142.82065
59,1980,30,municipality,7020,50882,50882,137.96628,137.96628
59,1981,30,municipality,6898,50882,50882,135.56857,135.56857
59,1982,30,municipality,6190,50882,50882,121.65402,121.65402
59,1983,30,municipality,5677,50882,50882,111.57187,111.57187
59,1984,30,municipality,5424,50882,50882,106.59959,106.59959
59,1985,30,municipality,5317,50882,50882,104.49668,104.49668
60,1930,30,rest province,15427,137724,137724,112.01389,112.01389
60,1931,30,rest province,14075,137724,136477.41,103.13062,102.19715
60,1932,30,rest province,13899,137724,135230.8,102.77985,100.91923
60,1933,30,rest province,4720,137724,133984.2,35.228035,34.271442
60,1934,30,rest province,15150,137724,132737.59,114.13496,110.00262
60,1935,30,rest province,14760,137724,131491,112.25103,107.17086
60,1936,30,rest province,14993,137724,130244.4,115.11436,108.86266
60,1937,30,rest province,16489,137724,128997.8,127.82389,119.72496
60,1938,30,rest province,15730,137724,127751.2,123.12996,114.21394
60,1939,30,rest province,9313,137724,126504.6,73.617874,67.62075
60,1940,30,rest province,14177,125258,125258,113.18239,113.18239
60,1941,30,rest province,5574,125258,125459.7,44.428608,44.500153
60,1942,30,rest province,5685,125258,125661.4,45.240623,45.386322
60,1943,30,rest province,5927,125258,125863.1,47.090847,47.318336
60,1944,30,rest province,6357,125258,126064.8,50.426449,50.751251
60,1945,30,rest province,6846,125258,126266.5,54.218658,54.655193
60,1946,30,rest province,6603,125258,126468.2,52.210751,52.715195
60,1947,30,rest province,6342,125258,126669.9,50.067142,50.631496
60,1948,30,rest province,6787,125258,126871.6,53.495029,54.184162
60,1949,30,rest province,6152,125258,127073.3,48.413002,49.114628
60,1950,30,rest province,6100,127275,127275,47.927715,47.927715
60,1951,30,rest province,6188,127275,132417.7,46.730911,48.619133
60,1952,30,rest province,6260,127275,137560.41,45.507282,49.184837
60,1953,30,rest province,6107,127275,142703.09,42.795147,47.982716
60,1954,30,rest province,11835,127275,147845.8,80.049622,92.987625
60,1955,30,rest province,12156,127275,152988.5,79.456955,95.50972
60,1956,30,rest province,12374,127275,158131.2,78.251472,97.222549
60,1957,30,rest province,14338,127275,163273.91,87.815628,112.6537
60,1958,30,rest province,14140,127275,168416.59,83.958473,111.09801
60,1959,30,rest province,13747,127275,173559.3,79.20636,108.01022
60,1960,30,rest province,13225,178702,178702,74.00589,74.00589
60,1961,30,rest province,12940,178702,172770.59,74.897003,72.411057
60,1962,30,rest province,13152,178702,166839.2,78.830391,73.597389
60,1963,30,rest province,14388,178702,160907.8,89.417671,80.513931
60,1964,30,rest province,14160,178702,154976.41,91.368744,79.23806
60,1965,30,rest province,13714,178702,149045,92.012482,76.742287
60,1966,30,rest province,13432,178702,143113.59,93.855515,75.164238
60,1967,30,rest province,13417,178702,137182.2,97.80423,75.080299
60,1968,30,rest province,13326,178702,131250.8,101.53082,74.571075
60,1969,30,rest province,12704,178702,125319.4,101.37297,71.090416
60,1970,30,rest province,12169,119388,119388,101.92817,101.92817
60,1971,30,rest province,12450,119388,119388,104.28184,104.28184
60,1972,30,rest province,12437,119388,119388,104.17295,104.17295
60,1973,30,rest province,12746,119388,119388,106.76115,106.76115
60,1974,30,rest province,12992,119388,119388,108.82166,108.82166
60,1975,30,rest province,12155,119388,119388,101.81091,101.81091
60,1976,30,rest province,11309,119388,119388,94.724762,94.724762
60,1977,30,rest province,11963,119388,119388,100.2027,100.2027
60,1978,30,rest province,11721,119388,119388,98.175697,98.175697
60,1979,30,rest province,11490,119388,119388,96.240829,96.240829
60,1980,30,rest province,11046,119388,119388,92.521858,92.521858
60,1981,30,rest province,10348,119388,119388,86.675377,86.675377
60,1982,30,rest province,9766,119388,119388,81.800514,81.800514
60,1983,30,rest province,10043,119388,119388,84.120682,84.120682
60,1984,30,rest province,9852,119388,119388,82.520859,82.520859
60,1985,30,rest province,9627,119388,119388,80.636246,80.636246
61,1930,31,municipality,1101,11911,11911,92.435562,92.435562
61,1931,31,municipality,1131,11911,12443.2,90.893013,94.954247
61,1932,31,municipality,1134,11911,12975.4,87.396149,95.206116
61,1933,31,municipality,1221,11911,13507.6,90.393562,102.51028
61,1934,31,municipality,1366,11911,14039.8,97.294838,114.68391
61,1935,31,municipality,1331,11911,14572,91.339554,111.74545
61,1936,31,municipality,1436,11911,15104.2,95.072891,120.56083
61,1937,31,municipality,1273,11911,15636.4,81.412598,106.876
61,1938,31,municipality,1187,11911,16168.6,73.413902,99.655777
61,1939,31,municipality,1241,11911,16700.801,74.307816,104.18941
61,1940,31,municipality,1597,17233,17233,92.671036,92.671036
61,1941,31,municipality,1607,17233,17626.1,91.171616,93.25132
61,1942,31,municipality,1750,17233,18019.199,97.118629,101.54935
61,1943,31,municipality,1976,17233,18412.301,107.31956,114.66373
61,1944,31,municipality,1970,17233,18805.4,104.75714,114.31556
61,1945,31,municipality,2109,17233,19198.5,109.85233,122.38148
61,1946,31,municipality,2110,17233,19591.6,107.69922,122.43951
61,1947,31,municipality,2241,17233,19984.699,112.13579,130.0412
61,1948,31,municipality,2292,17233,20377.801,112.47533,133.00064
61,1949,31,municipality,2320,17233,20770.9,111.69473,134.62543
61,1950,31,municipality,2247,21164,21164,106.17085,106.17085
61,1951,31,municipality,2313,21164,21402.1,108.07351,109.28936
61,1952,31,municipality,2584,21164,21640.199,119.4074,122.09412
61,1953,31,municipality,2537,21164,21878.301,115.95965,119.87337
61,1954,31,municipality,2761,21164,22116.4,124.83949,130.45738
61,1955,31,municipality,2968,21164,22354.5,132.76968,140.23814
61,1956,31,municipality,3075,21164,22592.6,136.10652,145.2939
61,1957,31,municipality,3385,21164,22830.699,148.26527,159.94141
61,1958,31,municipality,3442,21164,23068.801,149.20586,162.63466
61,1959,31,municipality,3705,21164,23306.9,158.96579,175.06143
61,1960,31,municipality,3745,23545,23545,159.05713,159.05713
61,1961,31,municipality,4214,23545,24437.5,172.4399,178.97643
61,1962,31,municipality,4438,23545,25330,175.20726,188.49013
61,1963,31,municipality,4768,23545,26222.5,181.82858,202.50584
61,1964,31,municipality,5171,23545,27115,190.70625,219.62199
61,1965,31,municipality,5342,23545,28007.5,190.73462,226.88469
61,1966,31,municipality,5638,23545,28900,195.0865,239.45636
61,1967,31,municipality,5888,23545,29792.5,197.63364,250.07433
61,1968,31,municipality,6083,23545,30685,198.24019,258.35635
61,1969,31,municipality,6437,23545,31577.5,203.84767,273.39139
61,1970,31,municipality,6470,32470,32470,199.26085,199.26085
61,1971,31,municipality,6620,32470,32470,203.88051,203.88051
61,1972,31,municipality,6541,32470,32470,201.44749,201.44749
61,1973,31,municipality,6613,32470,32470,203.66492,203.66492
61,1974,31,municipality,6778,32470,32470,208.74654,208.74654
61,1975,31,municipality,6993,32470,32470,215.36803,215.36803
61,1976,31,municipality,7147,32470,32470,220.11087,220.11087
61,1977,31,municipality,6840,32470,32470,210.65599,210.65599
61,1978,31,municipality,6236,32470,32470,192.0542,192.0542
61,1979,31,municipality,5790,32470,32470,178.31845,178.31845
61,1980,31,municipality,5333,32470,32470,164.24391,164.24391
61,1981,31,municipality,5248,32470,32470,161.62611,161.62611
61,1982,31,municipality,4783,32470,32470,147.30521,147.30521
61,1983,31,municipality,4449,32470,32470,137.01878,137.01878
61,1984,31,municipality,4234,32470,32470,130.39729,130.39729
61,1985,31,municipality,3922,32470,32470,120.78842,120.78842
62,1930,31,rest province,8452,63334,63334,133.45123,133.45123
62,1931,31,rest province,7935,63334,63965.801,124.05067,125.28815
62,1932,31,rest province,7968,63334,64597.602,123.34824,125.8092
62,1933,31,rest province,7289,63334,65229.398,111.74409,115.08826
62,1934,31,rest province,7425,63334,65861.203,112.73708,117.23561
62,1935,31,rest province,7172,63334,66493,107.86098,113.24091
62,1936,31,rest province,6694,63334,67124.797,99.724693,105.69363
62,1937,31,rest province,5753,63334,67756.602,84.906853,90.835884
62,1938,31,rest province,5670,63334,68388.398,82.908798,89.525375
62,1939,31,rest province,4880,63334,69020.203,70.703934,77.051819
62,1940,31,rest province,5840,69652,69652,83.845406,83.845406
62,1941,31,rest province,5592,69652,69768.797,80.150444,80.284843
62,1942,31,rest province,5730,69652,69885.602,81.991135,82.266121
62,1943,31,rest province,6136,69652,70002.398,87.654137,88.0951
62,1944,31,rest province,5998,69652,70119.203,85.540047,86.113823
62,1945,31,rest province,6276,69652,70236,89.355888,90.105095
62,1946,31,rest province,5837,69652,70352.797,82.96756,83.80233
62,1947,31,rest province,5666,69652,70469.602,80.403465,81.347267
62,1948,31,rest province,6072,69652,70586.398,86.02224,87.176247
62,1949,31,rest province,5725,69652,70703.203,80.972282,82.194336
62,1950,31,rest province,5476,70820,70820,77.322792,77.322792
62,1951,31,rest province,5220,70820,72257.5,72.241638,73.707993
62,1952,31,rest province,5295,70820,73695,71.850197,74.767014
62,1953,31,rest province,5037,70820,75132.5,67.041557,71.123978
62,1954,31,rest province,4724,70820,76570,61.695179,66.704323
62,1955,31,rest province,4626,70820,78007.5,59.301991,65.320534
62,1956,31,rest province,4725,70820,79445,59.475109,66.718445
62,1957,31,rest province,4655,70820,80882.5,57.552624,65.730019
62,1958,31,rest province,4346,70820,82320,52.793976,61.366844
62,1959,31,rest province,4197,70820,83757.5,50.108944,59.26292
62,1960,31,rest province,4099,85195,85195,48.113152,48.113152
62,1961,31,rest province,3861,85195,83106.5,46.458462,45.319561
62,1962,31,rest province,3518,85195,81018,43.422451,41.293503
62,1963,31,rest province,3526,85195,78929.5,44.672779,41.387405
62,1964,31,rest province,3277,85195,76841,42.646503,38.464699
62,1965,31,rest province,2942,85195,74752.5,39.356544,34.532543
62,1966,31,rest province,2630,85195,72664,36.193989,30.870356
62,1967,31,rest province,2496,85195,70575.5,35.366379,29.297495
62,1968,31,rest province,2345,85195,68487,34.240074,27.525089
62,1969,31,rest province,2130,85195,66398.5,32.079037,25.001467
62,1970,31,rest province,1989,64310,64310,30.928316,30.928316
62,1971,31,rest province,2005,64310,64310,31.177111,31.177111
62,1972,31,rest province,1915,64310,64310,29.777639,29.777639
62,1973,31,rest province,1707,64310,64310,26.543306,26.543306
62,1974,31,rest province,1655,64310,64310,25.734722,25.734722
62,1975,31,rest province,1233,64310,64310,19.172756,19.172756
62,1976,31,rest province,1486,64310,64310,23.106827,23.106827
62,1977,31,rest province,1479,64310,64310,22.997978,22.997978
62,1978,31,rest province,1557,64310,64310,24.210854,24.210854
62,1979,31,rest province,1528,64310,64310,23.759912,23.759912
62,1980,31,rest province,1548,64310,64310,24.070906,24.070906
62,1981,31,rest province,1538,64310,64310,23.915409,23.915409
62,1982,31,rest province,1495,64310,64310,23.246773,23.246773
62,1983,31,rest province,1373,64310,64310,21.349712,21.349712
